
0it [00:00, ?it/s]
3813it [19:59,  1.38it/s, bound:1871 nc:336 ncall:6.7e+05 eff:0.6% logz=44.57+/-0.20 dlogz:5.106>0.1]
3816it [19:59,  1.88it/s, bound:1874 nc:322 ncall:6.7e+05 eff:0.6% logz=44.58+/-0.20 dlogz:5.093>0.1]
3820it [20:03,  1.42it/s, bound:1878 nc:355 ncall:6.8e+05 eff:0.6% logz=44.58+/-0.20 dlogz:5.075>0.1]
3824it [20:03,  2.08it/s, bound:1882 nc:396 ncall:6.8e+05 eff:0.6% logz=44.59+/-0.20 dlogz:5.057>0.1]
3827it [20:03,  2.75it/s, bound:1885 nc:341 ncall:6.8e+05 eff:0.6% logz=44.60+/-0.20 dlogz:5.043>0.1]
3830it [20:08,  1.57it/s, bound:1888 nc:348 ncall:6.8e+05 eff:0.6% logz=44.60+/-0.20 dlogz:5.030>0.1]
3835it [20:08,  2.52it/s, bound:1893 nc:343 ncall:6.8e+05 eff:0.6% logz=44.61+/-0.20 dlogz:5.007>0.1]
3838it [20:17,  1.07s/it, bound:1896 nc:416 ncall:6.8e+05 eff:0.6% logz=44.62+/-0.20 dlogz:4.994>0.1]
3841it [20:17,  1.25it/s, bound:1899 nc:456 ncall:6.8e+05 eff:0.6% logz=44.63+/-0.20 dlogz:4.980>0.1]
3844it [20:22,  1.04s/it, bound:1902 nc:428 ncall:6.8e+05 eff:0.6% logz=44.63+/-0.20 dlogz:4.967>0.1]
3847it [20:22,  1.31it/s, bound:1905 nc:421 ncall:6.9e+05 eff:0.6% logz=44.64+/-0.20 dlogz:4.954>0.1]
3851it [20:22,  1.98it/s, bound:1909 nc:419 ncall:6.9e+05 eff:0.6% logz=44.65+/-0.20 dlogz:4.936>0.1]
3854it [20:27,  1.21it/s, bound:1912 nc:391 ncall:6.9e+05 eff:0.6% logz=44.65+/-0.20 dlogz:4.923>0.1]
3857it [20:28,  1.65it/s, bound:1915 nc:289 ncall:6.9e+05 eff:0.6% logz=44.66+/-0.20 dlogz:4.910>0.1]
3860it [20:33,  1.10it/s, bound:1918 nc:383 ncall:6.9e+05 eff:0.6% logz=44.66+/-0.20 dlogz:4.896>0.1]
3863it [20:33,  1.52it/s, bound:1921 nc:360 ncall:6.9e+05 eff:0.6% logz=44.67+/-0.20 dlogz:4.883>0.1]
3866it [20:33,  2.09it/s, bound:1924 nc:344 ncall:6.9e+05 eff:0.6% logz=44.67+/-0.20 dlogz:4.870>0.1]
3868it [20:38,  1.09it/s, bound:1926 nc:413 ncall:6.9e+05 eff:0.6% logz=44.68+/-0.20 dlogz:4.861>0.1]
3871it [20:38,  1.57it/s, bound:1929 nc:455 ncall:7.0e+05 eff:0.6% logz=44.68+/-0.20 dlogz:4.848>0.1]
3874it [20:38,  2.23it/s, bound:1932 nc:398 ncall:7.0e+05 eff:0.6% logz=44.69+/-0.20 dlogz:4.835>0.1]
3876it [20:43,  1.12it/s, bound:1934 nc:395 ncall:7.0e+05 eff:0.6% logz=44.69+/-0.20 dlogz:4.826>0.1]
3880it [20:43,  1.81it/s, bound:1938 nc:380 ncall:7.0e+05 eff:0.6% logz=44.70+/-0.20 dlogz:4.809>0.1]
3883it [20:43,  2.51it/s, bound:1941 nc:466 ncall:7.0e+05 eff:0.6% logz=44.71+/-0.20 dlogz:4.796>0.1]
3886it [20:48,  1.28it/s, bound:1944 nc:462 ncall:7.0e+05 eff:0.6% logz=44.71+/-0.20 dlogz:4.783>0.1]
3890it [20:48,  1.96it/s, bound:1948 nc:469 ncall:7.0e+05 eff:0.6% logz=44.72+/-0.20 dlogz:4.765>0.1]
3893it [20:53,  1.19it/s, bound:1951 nc:448 ncall:7.0e+05 eff:0.6% logz=44.73+/-0.20 dlogz:4.752>0.1]
3897it [20:53,  1.79it/s, bound:1955 nc:415 ncall:7.1e+05 eff:0.6% logz=44.73+/-0.20 dlogz:4.735>0.1]
3900it [20:58,  1.19it/s, bound:1958 nc:394 ncall:7.1e+05 eff:0.6% logz=44.74+/-0.20 dlogz:4.722>0.1]
3905it [20:58,  1.93it/s, bound:1963 nc:388 ncall:7.1e+05 eff:0.6% logz=44.75+/-0.20 dlogz:4.701>0.1]
3908it [21:02,  1.35it/s, bound:1966 nc:356 ncall:7.1e+05 eff:0.6% logz=44.75+/-0.20 dlogz:4.688>0.1]
3912it [21:03,  1.97it/s, bound:1970 nc:  1 ncall:7.1e+05 eff:0.6% logz=45.44+/-0.21 dlogz:2.997>0.1]
3916it [21:08,  1.34it/s, bound:1974 nc:424 ncall:7.1e+05 eff:0.5% logz=44.77+/-0.20 dlogz:4.654>0.1]
3921it [21:08,  2.06it/s, bound:1979 nc:  1 ncall:7.2e+05 eff:0.6% logz=44.83+/-0.20 dlogz:4.511>0.1]
3924it [21:12,  1.35it/s, bound:1982 nc:456 ncall:7.2e+05 eff:0.5% logz=44.78+/-0.20 dlogz:4.620>0.1]
3928it [21:13,  1.92it/s, bound:1986 nc:362 ncall:7.2e+05 eff:0.5% logz=44.79+/-0.20 dlogz:4.603>0.1]
3932it [21:17,  1.37it/s, bound:1990 nc:376 ncall:7.2e+05 eff:0.5% logz=44.80+/-0.20 dlogz:4.586>0.1]
3936it [21:17,  1.93it/s, bound:1994 nc:408 ncall:7.2e+05 eff:0.5% logz=44.80+/-0.20 dlogz:4.570>0.1]
3939it [21:18,  2.51it/s, bound:1997 nc:381 ncall:7.2e+05 eff:0.5% logz=44.81+/-0.20 dlogz:4.557>0.1]
3942it [21:22,  1.46it/s, bound:2000 nc:380 ncall:7.2e+05 eff:0.5% logz=44.81+/-0.20 dlogz:4.545>0.1]
3946it [21:22,  2.13it/s, bound:2004 nc:311 ncall:7.3e+05 eff:0.5% logz=44.82+/-0.20 dlogz:4.528>0.1]
3949it [21:27,  1.36it/s, bound:2007 nc:374 ncall:7.3e+05 eff:0.5% logz=44.83+/-0.20 dlogz:4.515>0.1]
3953it [21:27,  2.00it/s, bound:2011 nc:434 ncall:7.3e+05 eff:0.5% logz=44.83+/-0.20 dlogz:4.498>0.1]
3956it [21:32,  1.24it/s, bound:2014 nc:455 ncall:7.3e+05 eff:0.5% logz=44.84+/-0.20 dlogz:4.486>0.1]
3959it [21:32,  1.69it/s, bound:2017 nc:436 ncall:7.3e+05 eff:0.5% logz=44.84+/-0.20 dlogz:4.473>0.1]
3962it [21:32,  2.29it/s, bound:2020 nc:423 ncall:7.3e+05 eff:0.5% logz=44.85+/-0.20 dlogz:4.460>0.1]
3965it [21:37,  1.22it/s, bound:2023 nc:461 ncall:7.3e+05 eff:0.5% logz=44.85+/-0.20 dlogz:4.448>0.1]
3970it [21:37,  2.02it/s, bound:2028 nc:459 ncall:7.4e+05 eff:0.5% logz=44.86+/-0.20 dlogz:4.426>0.1]
3973it [21:42,  1.27it/s, bound:2031 nc:469 ncall:7.4e+05 eff:0.5% logz=44.87+/-0.20 dlogz:4.414>0.1]
3977it [21:42,  1.87it/s, bound:2035 nc:407 ncall:7.4e+05 eff:0.5% logz=44.88+/-0.20 dlogz:4.397>0.1]
3980it [21:47,  1.25it/s, bound:2038 nc:411 ncall:7.4e+05 eff:0.5% logz=44.88+/-0.20 dlogz:4.384>0.1]
3984it [21:47,  1.84it/s, bound:2042 nc:406 ncall:7.4e+05 eff:0.5% logz=44.89+/-0.20 dlogz:4.367>0.1]
3988it [21:52,  1.32it/s, bound:2046 nc:451 ncall:7.4e+05 eff:0.5% logz=44.89+/-0.20 dlogz:4.350>0.1]
3992it [21:52,  1.90it/s, bound:2050 nc:402 ncall:7.4e+05 eff:0.5% logz=44.90+/-0.20 dlogz:4.334>0.1]
3996it [21:57,  1.38it/s, bound:2054 nc:473 ncall:7.5e+05 eff:0.5% logz=44.91+/-0.20 dlogz:4.317>0.1]
4000it [21:57,  1.96it/s, bound:2058 nc:395 ncall:7.5e+05 eff:0.5% logz=44.92+/-0.20 dlogz:4.301>0.1]
4004it [22:02,  1.40it/s, bound:2062 nc:408 ncall:7.5e+05 eff:0.5% logz=44.92+/-0.20 dlogz:4.284>0.1]
4008it [22:02,  1.97it/s, bound:2066 nc:403 ncall:7.5e+05 eff:0.5% logz=44.93+/-0.20 dlogz:4.268>0.1]
4012it [22:07,  1.37it/s, bound:2070 nc:399 ncall:7.5e+05 eff:0.5% logz=44.94+/-0.20 dlogz:4.251>0.1]
4016it [22:07,  1.93it/s, bound:2074 nc:387 ncall:7.5e+05 eff:0.5% logz=44.94+/-0.20 dlogz:4.235>0.1]
4020it [22:12,  1.32it/s, bound:2078 nc:412 ncall:7.6e+05 eff:0.5% logz=44.95+/-0.20 dlogz:4.218>0.1]
4024it [22:12,  1.85it/s, bound:2082 nc:399 ncall:7.6e+05 eff:0.5% logz=44.96+/-0.20 dlogz:4.202>0.1]
4028it [22:17,  1.30it/s, bound:2086 nc:405 ncall:7.6e+05 eff:0.5% logz=44.96+/-0.20 dlogz:4.186>0.1]
4032it [22:17,  1.84it/s, bound:2090 nc:408 ncall:7.6e+05 eff:0.5% logz=44.97+/-0.20 dlogz:4.169>0.1]
4036it [22:22,  1.36it/s, bound:2094 nc:415 ncall:7.6e+05 eff:0.5% logz=44.97+/-0.20 dlogz:4.153>0.1]
4040it [22:22,  1.91it/s, bound:2098 nc:419 ncall:7.6e+05 eff:0.5% logz=44.98+/-0.20 dlogz:4.137>0.1]
4044it [22:27,  1.37it/s, bound:2102 nc:413 ncall:7.7e+05 eff:0.5% logz=44.99+/-0.20 dlogz:4.121>0.1]
4047it [22:27,  1.78it/s, bound:2105 nc:  1 ncall:7.7e+05 eff:0.6% logz=45.40+/-0.21 dlogz:3.060>0.1]
4051it [22:27,  2.55it/s, bound:2109 nc:422 ncall:7.7e+05 eff:0.5% logz=45.00+/-0.20 dlogz:4.092>0.1]
4054it [22:33,  1.33it/s, bound:2112 nc:474 ncall:7.7e+05 eff:0.5% logz=45.00+/-0.20 dlogz:4.080>0.1]
4058it [22:33,  1.94it/s, bound:2116 nc:436 ncall:7.7e+05 eff:0.5% logz=45.01+/-0.20 dlogz:4.064>0.1]
4061it [22:38,  1.27it/s, bound:2119 nc:376 ncall:7.7e+05 eff:0.5% logz=45.02+/-0.20 dlogz:4.052>0.1]
4065it [22:38,  1.86it/s, bound:2123 nc:  1 ncall:7.7e+05 eff:0.5% logz=45.10+/-0.20 dlogz:3.842>0.1]
4068it [22:43,  1.21it/s, bound:2126 nc:422 ncall:7.8e+05 eff:0.5% logz=45.03+/-0.20 dlogz:4.024>0.1]
4072it [22:43,  1.78it/s, bound:2130 nc:414 ncall:7.8e+05 eff:0.5% logz=45.03+/-0.20 dlogz:4.008>0.1]
4076it [22:48,  1.27it/s, bound:2134 nc:447 ncall:7.8e+05 eff:0.5% logz=45.04+/-0.20 dlogz:3.992>0.1]
4080it [22:48,  1.83it/s, bound:2138 nc:  1 ncall:7.8e+05 eff:0.5% logz=45.06+/-0.20 dlogz:3.940>0.1]
4083it [22:53,  1.19it/s, bound:2142 nc:883 ncall:7.8e+05 eff:0.5% logz=45.05+/-0.20 dlogz:3.964>0.1]
4087it [22:53,  1.73it/s, bound:2146 nc:446 ncall:7.8e+05 eff:0.5% logz=45.06+/-0.20 dlogz:3.948>0.1]
4091it [22:58,  1.23it/s, bound:2150 nc:382 ncall:7.9e+05 eff:0.5% logz=45.06+/-0.20 dlogz:3.932>0.1]
4095it [22:59,  1.76it/s, bound:2154 nc:435 ncall:7.9e+05 eff:0.5% logz=45.07+/-0.20 dlogz:3.916>0.1]
4099it [23:04,  1.28it/s, bound:2158 nc:489 ncall:7.9e+05 eff:0.5% logz=45.07+/-0.20 dlogz:3.900>0.1]
4103it [23:04,  1.82it/s, bound:2162 nc:443 ncall:7.9e+05 eff:0.5% logz=45.08+/-0.20 dlogz:3.884>0.1]
4107it [23:09,  1.28it/s, bound:2166 nc:428 ncall:7.9e+05 eff:0.5% logz=45.09+/-0.20 dlogz:3.868>0.1]
4111it [23:09,  1.80it/s, bound:2170 nc:431 ncall:7.9e+05 eff:0.5% logz=45.09+/-0.20 dlogz:3.852>0.1]
4115it [23:14,  1.29it/s, bound:2174 nc:403 ncall:8.0e+05 eff:0.5% logz=45.10+/-0.20 dlogz:3.837>0.1]
4119it [23:14,  1.83it/s, bound:2178 nc:452 ncall:8.0e+05 eff:0.5% logz=45.11+/-0.20 dlogz:3.821>0.1]
4123it [23:19,  1.33it/s, bound:2182 nc:419 ncall:8.0e+05 eff:0.5% logz=45.11+/-0.20 dlogz:3.805>0.1]
4127it [23:19,  1.87it/s, bound:2186 nc:438 ncall:8.0e+05 eff:0.5% logz=45.12+/-0.20 dlogz:3.789>0.1]
4131it [23:24,  1.33it/s, bound:2190 nc:445 ncall:8.0e+05 eff:0.5% logz=45.13+/-0.20 dlogz:3.773>0.1]
4135it [23:24,  1.87it/s, bound:2194 nc:434 ncall:8.1e+05 eff:0.5% logz=45.13+/-0.20 dlogz:3.757>0.1]
4139it [23:29,  1.44it/s, bound:2198 nc:105 ncall:8.1e+05 eff:0.5% logz=45.14+/-0.20 dlogz:3.741>0.1]
4146it [23:33,  1.51it/s, bound:2204 nc:168 ncall:8.1e+05 eff:0.5% logz=45.15+/-0.20 dlogz:3.713>0.1]
4153it [23:38,  1.51it/s, bound:2209 nc:440 ncall:8.1e+05 eff:0.5% logz=45.16+/-0.20 dlogz:3.685>0.1]
4159it [23:42,  1.49it/s, bound:2216 nc:444 ncall:8.1e+05 eff:0.5% logz=45.17+/-0.20 dlogz:3.662>0.1]
4164it [23:47,  1.30it/s, bound:2221 nc:1041 ncall:8.2e+05 eff:0.5% logz=45.18+/-0.20 dlogz:3.642>0.1]
4168it [23:47,  1.68it/s, bound:2225 nc:445 ncall:8.2e+05 eff:0.5% logz=45.18+/-0.20 dlogz:3.626>0.1] 
4172it [23:52,  1.31it/s, bound:2229 nc:457 ncall:8.2e+05 eff:0.5% logz=45.19+/-0.20 dlogz:3.610>0.1]
4176it [23:52,  1.76it/s, bound:2233 nc:465 ncall:8.2e+05 eff:0.5% logz=45.20+/-0.20 dlogz:3.595>0.1]
4179it [23:52,  2.22it/s, bound:2236 nc:277 ncall:8.2e+05 eff:0.5% logz=45.20+/-0.20 dlogz:3.583>0.1]
4181it [23:58,  1.20it/s, bound:2238 nc:445 ncall:8.2e+05 eff:0.5% logz=45.20+/-0.20 dlogz:3.575>0.1]
4185it [23:58,  1.76it/s, bound:2242 nc:466 ncall:8.3e+05 eff:0.5% logz=45.21+/-0.20 dlogz:3.559>0.1]
4188it [24:03,  1.20it/s, bound:2245 nc:271 ncall:8.3e+05 eff:0.5% logz=45.21+/-0.20 dlogz:3.548>0.1]
4191it [24:03,  1.63it/s, bound:2248 nc:  1 ncall:8.3e+05 eff:0.5% logz=45.74+/-0.21 dlogz:2.148>0.1]
4195it [24:03,  2.42it/s, bound:2252 nc:460 ncall:8.3e+05 eff:0.5% logz=45.22+/-0.20 dlogz:3.520>0.1]
4198it [24:07,  1.48it/s, bound:2254 nc:230 ncall:8.3e+05 eff:0.5% logz=45.23+/-0.20 dlogz:3.509>0.1]
4203it [24:07,  2.38it/s, bound:2259 nc:275 ncall:8.3e+05 eff:0.5% logz=45.24+/-0.20 dlogz:3.489>0.1]
4206it [24:12,  1.32it/s, bound:2262 nc:301 ncall:8.3e+05 eff:0.5% logz=45.24+/-0.20 dlogz:3.478>0.1]
4210it [24:12,  1.91it/s, bound:2266 nc:452 ncall:8.4e+05 eff:0.5% logz=45.25+/-0.20 dlogz:3.462>0.1]
4213it [24:18,  1.19it/s, bound:2269 nc:459 ncall:8.4e+05 eff:0.5% logz=45.25+/-0.20 dlogz:3.450>0.1]
4216it [24:18,  1.61it/s, bound:2272 nc:  1 ncall:8.4e+05 eff:0.5% logz=46.20+/-0.24 dlogz:0.861>0.1]
4220it [24:23,  1.13it/s, bound:2276 nc:490 ncall:8.4e+05 eff:0.5% logz=45.26+/-0.20 dlogz:3.423>0.1]
4223it [24:23,  1.52it/s, bound:2279 nc:479 ncall:8.4e+05 eff:0.5% logz=45.27+/-0.20 dlogz:3.412>0.1]
4227it [24:24,  2.24it/s, bound:2283 nc:450 ncall:8.4e+05 eff:0.5% logz=45.27+/-0.20 dlogz:3.396>0.1]
4230it [24:29,  1.29it/s, bound:2286 nc:437 ncall:8.5e+05 eff:0.5% logz=45.28+/-0.20 dlogz:3.385>0.1]
4234it [24:29,  1.91it/s, bound:2290 nc:460 ncall:8.5e+05 eff:0.5% logz=45.28+/-0.20 dlogz:3.369>0.1]
4237it [24:34,  1.24it/s, bound:2293 nc:215 ncall:8.5e+05 eff:0.5% logz=45.29+/-0.20 dlogz:3.358>0.1]
4242it [24:34,  1.99it/s, bound:2297 nc:456 ncall:8.5e+05 eff:0.5% logz=45.29+/-0.20 dlogz:3.339>0.1]
4245it [24:39,  1.28it/s, bound:2300 nc:437 ncall:8.5e+05 eff:0.5% logz=45.30+/-0.20 dlogz:3.327>0.1]
4250it [24:39,  2.00it/s, bound:2305 nc:456 ncall:8.5e+05 eff:0.5% logz=45.31+/-0.20 dlogz:3.308>0.1]
4253it [24:44,  1.27it/s, bound:2308 nc:453 ncall:8.5e+05 eff:0.5% logz=45.31+/-0.20 dlogz:3.297>0.1]
4258it [24:44,  1.98it/s, bound:2313 nc:420 ncall:8.6e+05 eff:0.5% logz=45.32+/-0.20 dlogz:3.278>0.1]
4261it [24:49,  1.29it/s, bound:2316 nc:316 ncall:8.6e+05 eff:0.5% logz=45.32+/-0.20 dlogz:3.266>0.1]
4266it [24:49,  1.98it/s, bound:2321 nc:442 ncall:8.6e+05 eff:0.5% logz=45.33+/-0.20 dlogz:3.247>0.1]
4269it [24:55,  1.10it/s, bound:2324 nc:458 ncall:8.6e+05 eff:0.5% logz=45.33+/-0.20 dlogz:3.236>0.1]
4273it [24:56,  1.58it/s, bound:2328 nc:  1 ncall:8.6e+05 eff:0.5% logz=46.11+/-0.23 dlogz:1.138>0.1]
4276it [25:02,  1.01s/it, bound:2331 nc:317 ncall:8.6e+05 eff:0.5% logz=45.35+/-0.20 dlogz:3.209>0.1]
4280it [25:02,  1.44it/s, bound:2335 nc:476 ncall:8.7e+05 eff:0.5% logz=45.35+/-0.20 dlogz:3.194>0.1]
4284it [25:09,  1.02it/s, bound:2339 nc:453 ncall:8.7e+05 eff:0.5% logz=45.36+/-0.20 dlogz:3.178>0.1]
4288it [25:09,  1.46it/s, bound:2343 nc:476 ncall:8.7e+05 eff:0.5% logz=45.36+/-0.20 dlogz:3.163>0.1]
4292it [25:14,  1.16it/s, bound:2347 nc:429 ncall:8.7e+05 eff:0.5% logz=45.37+/-0.20 dlogz:3.148>0.1]
4295it [25:14,  1.53it/s, bound:2350 nc:448 ncall:8.7e+05 eff:0.5% logz=45.37+/-0.20 dlogz:3.136>0.1]
4299it [25:14,  2.20it/s, bound:2354 nc:449 ncall:8.7e+05 eff:0.5% logz=45.38+/-0.20 dlogz:3.121>0.1]
4302it [25:19,  1.26it/s, bound:2357 nc:493 ncall:8.8e+05 eff:0.5% logz=45.38+/-0.20 dlogz:3.110>0.1]
4306it [25:19,  1.85it/s, bound:2361 nc:  1 ncall:8.8e+05 eff:0.5% logz=46.07+/-0.22 dlogz:1.273>0.1]
4309it [25:24,  1.24it/s, bound:2364 nc:394 ncall:8.8e+05 eff:0.5% logz=45.39+/-0.20 dlogz:3.083>0.1]
4316it [25:29,  1.36it/s, bound:2371 nc:422 ncall:8.8e+05 eff:0.5% logz=45.40+/-0.20 dlogz:3.346>0.1]
4324it [25:33,  1.51it/s, bound:2379 nc:380 ncall:8.9e+05 eff:0.5% logz=45.42+/-0.20 dlogz:3.315>0.1]
4332it [25:38,  1.56it/s, bound:2387 nc:428 ncall:8.9e+05 eff:0.5% logz=45.43+/-0.20 dlogz:3.285>0.1]
4339it [25:43,  1.51it/s, bound:2395 nc:435 ncall:8.9e+05 eff:0.5% logz=45.44+/-0.20 dlogz:3.258>0.1]
4347it [25:48,  1.54it/s, bound:2403 nc:432 ncall:9.0e+05 eff:0.5% logz=45.45+/-0.21 dlogz:3.228>0.1]
4355it [25:53,  1.58it/s, bound:2411 nc:405 ncall:9.0e+05 eff:0.5% logz=45.46+/-0.21 dlogz:3.229>0.1]
4363it [25:58,  1.60it/s, bound:2419 nc:439 ncall:9.0e+05 eff:0.5% logz=45.47+/-0.21 dlogz:3.199>0.1]
4371it [26:03,  1.54it/s, bound:2427 nc:404 ncall:9.1e+05 eff:0.5% logz=45.48+/-0.21 dlogz:3.342>0.1]
4379it [26:09,  1.46it/s, bound:2435 nc:417 ncall:9.1e+05 eff:0.5% logz=45.49+/-0.21 dlogz:3.312>0.1]
4387it [26:15,  1.41it/s, bound:2443 nc:427 ncall:9.1e+05 eff:0.5% logz=45.51+/-0.21 dlogz:3.283>0.1]
4395it [26:20,  1.47it/s, bound:2451 nc:430 ncall:9.2e+05 eff:0.5% logz=45.52+/-0.21 dlogz:3.253>0.1]
4403it [26:25,  1.50it/s, bound:2459 nc:448 ncall:9.2e+05 eff:0.5% logz=45.53+/-0.21 dlogz:3.223>0.1]
4411it [26:30,  1.55it/s, bound:2467 nc:413 ncall:9.2e+05 eff:0.5% logz=45.54+/-0.21 dlogz:3.193>0.1]
4419it [26:35,  1.56it/s, bound:2475 nc:426 ncall:9.3e+05 eff:0.5% logz=45.55+/-0.21 dlogz:3.164>0.1]
4427it [26:40,  1.58it/s, bound:2483 nc:432 ncall:9.3e+05 eff:0.5% logz=45.56+/-0.21 dlogz:3.134>0.1]
4434it [26:40,  2.15it/s, bound:2490 nc:  1 ncall:9.3e+05 eff:0.5% logz=46.55+/-0.28 dlogz:0.291>0.1]
4437it [26:46,  1.54it/s, bound:2493 nc:422 ncall:9.3e+05 eff:0.5% logz=45.57+/-0.21 dlogz:3.097>0.1]
4443it [26:51,  1.42it/s, bound:2499 nc:413 ncall:9.4e+05 eff:0.5% logz=45.58+/-0.21 dlogz:3.075>0.1]
4451it [26:55,  1.51it/s, bound:2507 nc:450 ncall:9.4e+05 eff:0.5% logz=45.59+/-0.21 dlogz:3.046>0.1]
4459it [27:00,  1.52it/s, bound:2515 nc:430 ncall:9.4e+05 eff:0.5% logz=45.60+/-0.21 dlogz:3.017>0.1]
4467it [27:06,  1.50it/s, bound:2523 nc:432 ncall:9.5e+05 eff:0.5% logz=45.61+/-0.21 dlogz:2.988>0.1]
4475it [27:10,  1.58it/s, bound:2531 nc:433 ncall:9.5e+05 eff:0.5% logz=45.62+/-0.21 dlogz:2.959>0.1]
4483it [27:15,  1.61it/s, bound:2539 nc:429 ncall:9.5e+05 eff:0.5% logz=45.63+/-0.21 dlogz:2.930>0.1]
4491it [27:21,  1.55it/s, bound:2547 nc:419 ncall:9.6e+05 eff:0.5% logz=45.64+/-0.21 dlogz:2.902>0.1]
4499it [27:26,  1.54it/s, bound:2555 nc:461 ncall:9.6e+05 eff:0.5% logz=45.65+/-0.21 dlogz:2.873>0.1]
4507it [27:31,  1.54it/s, bound:2563 nc:421 ncall:9.6e+05 eff:0.5% logz=45.67+/-0.21 dlogz:2.845>0.1]
4515it [27:36,  1.55it/s, bound:2571 nc:424 ncall:9.7e+05 eff:0.5% logz=45.68+/-0.21 dlogz:2.816>0.1]
4522it [27:36,  2.12it/s, bound:2578 nc:424 ncall:9.7e+05 eff:0.5% logz=45.68+/-0.21 dlogz:2.792>0.1]
4525it [27:41,  1.55it/s, bound:2581 nc:424 ncall:9.7e+05 eff:0.5% logz=45.69+/-0.21 dlogz:2.781>0.1]
4531it [27:47,  1.42it/s, bound:2587 nc:415 ncall:9.7e+05 eff:0.5% logz=45.69+/-0.21 dlogz:2.760>0.1]
4539it [27:52,  1.47it/s, bound:2595 nc:453 ncall:9.8e+05 eff:0.5% logz=45.70+/-0.21 dlogz:2.733>0.1]
4547it [27:57,  1.51it/s, bound:2603 nc:452 ncall:9.8e+05 eff:0.5% logz=45.71+/-0.21 dlogz:2.705>0.1]
4555it [28:02,  1.54it/s, bound:2611 nc:418 ncall:9.8e+05 eff:0.5% logz=45.72+/-0.21 dlogz:2.678>0.1]
4563it [28:07,  1.54it/s, bound:2619 nc:394 ncall:9.9e+05 eff:0.5% logz=45.73+/-0.21 dlogz:2.651>0.1]
4570it [28:07,  2.13it/s, bound:2626 nc:414 ncall:9.9e+05 eff:0.5% logz=45.74+/-0.21 dlogz:2.627>0.1]
4573it [28:12,  1.52it/s, bound:2629 nc:458 ncall:9.9e+05 eff:0.5% logz=45.74+/-0.21 dlogz:2.617>0.1]
4579it [28:17,  1.41it/s, bound:2635 nc:443 ncall:1.0e+06 eff:0.5% logz=45.75+/-0.21 dlogz:2.596>0.1]
4586it [28:22,  1.40it/s, bound:2643 nc:453 ncall:1.0e+06 eff:0.5% logz=45.76+/-0.21 dlogz:2.573>0.1]
4593it [28:22,  2.05it/s, bound:2650 nc:437 ncall:1.0e+06 eff:0.5% logz=45.77+/-0.21 dlogz:2.549>0.1]
4596it [28:27,  1.50it/s, bound:2653 nc:430 ncall:1.0e+06 eff:0.5% logz=45.77+/-0.21 dlogz:2.539>0.1]
4602it [28:32,  1.42it/s, bound:2659 nc:430 ncall:1.0e+06 eff:0.5% logz=45.78+/-0.21 dlogz:2.519>0.1]
4610it [28:37,  1.46it/s, bound:2667 nc:457 ncall:1.0e+06 eff:0.5% logz=45.79+/-0.21 dlogz:2.492>0.1]
4617it [28:37,  2.13it/s, bound:2674 nc:424 ncall:1.0e+06 eff:0.5% logz=45.79+/-0.21 dlogz:2.469>0.1]
4620it [28:42,  1.52it/s, bound:2677 nc:431 ncall:1.0e+06 eff:0.5% logz=45.80+/-0.21 dlogz:2.459>0.1]
4626it [28:47,  1.41it/s, bound:2683 nc:452 ncall:1.0e+06 eff:0.5% logz=45.80+/-0.21 dlogz:2.439>0.1]
4634it [28:52,  1.44it/s, bound:2691 nc:453 ncall:1.0e+06 eff:0.5% logz=45.81+/-0.21 dlogz:2.412>0.1]
4642it [28:58,  1.46it/s, bound:2699 nc:448 ncall:1.0e+06 eff:0.5% logz=45.82+/-0.21 dlogz:2.386>0.1]
4650it [29:03,  1.50it/s, bound:2707 nc:449 ncall:1.0e+06 eff:0.5% logz=45.83+/-0.21 dlogz:2.360>0.1]
4658it [29:08,  1.52it/s, bound:2715 nc:439 ncall:1.0e+06 eff:0.5% logz=45.84+/-0.21 dlogz:2.334>0.1]
4666it [29:13,  1.52it/s, bound:2723 nc:452 ncall:1.0e+06 eff:0.5% logz=45.85+/-0.21 dlogz:2.308>0.1]
4674it [29:18,  1.51it/s, bound:2731 nc:418 ncall:1.0e+06 eff:0.5% logz=45.86+/-0.21 dlogz:2.282>0.1]
4682it [29:23,  1.53it/s, bound:2739 nc:450 ncall:1.0e+06 eff:0.4% logz=45.87+/-0.21 dlogz:2.256>0.1]
4690it [29:29,  1.53it/s, bound:2747 nc:425 ncall:1.0e+06 eff:0.4% logz=45.88+/-0.21 dlogz:2.231>0.1]
4697it [29:29,  2.10it/s, bound:2754 nc:  1 ncall:1.0e+06 eff:0.5% logz=46.48+/-0.24 dlogz:0.413>0.1]
4700it [29:34,  1.51it/s, bound:2757 nc:458 ncall:1.0e+06 eff:0.4% logz=45.89+/-0.21 dlogz:2.199>0.1]
4706it [29:39,  1.39it/s, bound:2763 nc:450 ncall:1.1e+06 eff:0.4% logz=45.89+/-0.21 dlogz:2.180>0.1]
4712it [29:39,  1.95it/s, bound:2770 nc:434 ncall:1.1e+06 eff:0.4% logz=45.90+/-0.21 dlogz:2.161>0.1]
4715it [29:44,  1.41it/s, bound:2773 nc:466 ncall:1.1e+06 eff:0.4% logz=45.90+/-0.21 dlogz:2.152>0.1]
4721it [29:49,  1.31it/s, bound:2779 nc:450 ncall:1.1e+06 eff:0.4% logz=45.91+/-0.21 dlogz:2.133>0.1]
