
0it [00:00, ?it/s]
2846it [14:42,  1.64it/s, bound:1409 nc:535 ncall:4.8e+05 eff:0.6% logz=39.59+/-0.18 dlogz:12.129>0.1]
2849it [14:42,  2.34it/s, bound:1411 nc:246 ncall:4.8e+05 eff:0.6% logz=39.61+/-0.18 dlogz:12.101>0.1]
2852it [14:42,  3.24it/s, bound:1413 nc:252 ncall:4.9e+05 eff:0.6% logz=39.63+/-0.18 dlogz:12.074>0.1]
2854it [14:45,  1.76it/s, bound:1415 nc:127 ncall:4.9e+05 eff:0.6% logz=39.65+/-0.18 dlogz:12.056>0.1]
2857it [14:45,  2.54it/s, bound:1417 nc:193 ncall:4.9e+05 eff:0.6% logz=39.67+/-0.19 dlogz:12.029>0.1]
2860it [14:45,  3.55it/s, bound:1419 nc:286 ncall:4.9e+05 eff:0.6% logz=39.68+/-0.19 dlogz:12.002>0.1]
2862it [14:49,  1.59it/s, bound:1420 nc:241 ncall:4.9e+05 eff:0.6% logz=39.70+/-0.19 dlogz:11.984>0.1]
2864it [14:49,  2.06it/s, bound:1422 nc:300 ncall:4.9e+05 eff:0.6% logz=39.71+/-0.19 dlogz:11.966>0.1]
2866it [14:49,  2.66it/s, bound:1424 nc:249 ncall:4.9e+05 eff:0.6% logz=39.72+/-0.19 dlogz:11.948>0.1]
2869it [14:53,  1.47it/s, bound:1426 nc:305 ncall:4.9e+05 eff:0.6% logz=39.74+/-0.19 dlogz:11.922>0.1]
2871it [14:53,  1.90it/s, bound:1428 nc:221 ncall:4.9e+05 eff:0.6% logz=39.75+/-0.19 dlogz:11.904>0.1]
2874it [14:53,  2.80it/s, bound:1430 nc:243 ncall:4.9e+05 eff:0.6% logz=39.77+/-0.19 dlogz:11.877>0.1]
2876it [14:53,  3.48it/s, bound:1432 nc:258 ncall:4.9e+05 eff:0.6% logz=39.79+/-0.19 dlogz:11.860>0.1]
2878it [14:57,  1.52it/s, bound:1434 nc:243 ncall:4.9e+05 eff:0.6% logz=39.80+/-0.19 dlogz:11.842>0.1]
2880it [14:57,  2.02it/s, bound:1436 nc:101 ncall:4.9e+05 eff:0.6% logz=39.81+/-0.19 dlogz:11.825>0.1]
2883it [14:57,  3.07it/s, bound:1438 nc:149 ncall:4.9e+05 eff:0.6% logz=39.83+/-0.19 dlogz:11.799>0.1]
2885it [15:01,  1.35it/s, bound:1439 nc:316 ncall:4.9e+05 eff:0.6% logz=39.84+/-0.19 dlogz:11.782>0.1]
2888it [15:01,  2.05it/s, bound:1441 nc:305 ncall:4.9e+05 eff:0.6% logz=39.86+/-0.19 dlogz:11.757>0.1]
2890it [15:01,  2.63it/s, bound:1443 nc:246 ncall:5.0e+05 eff:0.6% logz=39.87+/-0.19 dlogz:11.740>0.1]
2893it [15:05,  1.44it/s, bound:1445 nc:333 ncall:5.0e+05 eff:0.6% logz=39.89+/-0.19 dlogz:11.715>0.1]
2896it [15:05,  2.10it/s, bound:1447 nc:208 ncall:5.0e+05 eff:0.6% logz=39.91+/-0.19 dlogz:11.690>0.1]
2900it [15:05,  3.28it/s, bound:1449 nc:233 ncall:5.0e+05 eff:0.6% logz=39.93+/-0.19 dlogz:11.657>0.1]
2902it [15:09,  1.54it/s, bound:1450 nc:145 ncall:5.0e+05 eff:0.6% logz=39.94+/-0.19 dlogz:11.640>0.1]
2905it [15:09,  2.18it/s, bound:1452 nc:193 ncall:5.0e+05 eff:0.6% logz=39.96+/-0.19 dlogz:11.616>0.1]
2908it [15:09,  3.01it/s, bound:1454 nc:295 ncall:5.0e+05 eff:0.6% logz=39.97+/-0.19 dlogz:11.592>0.1]
2910it [15:13,  1.40it/s, bound:1456 nc:479 ncall:5.0e+05 eff:0.6% logz=39.99+/-0.19 dlogz:11.575>0.1]
2913it [15:13,  2.03it/s, bound:1458 nc:301 ncall:5.0e+05 eff:0.6% logz=40.00+/-0.19 dlogz:11.551>0.1]
2916it [15:17,  1.46it/s, bound:1460 nc:273 ncall:5.0e+05 eff:0.6% logz=40.02+/-0.19 dlogz:11.527>0.1]
2919it [15:17,  2.06it/s, bound:1462 nc:259 ncall:5.0e+05 eff:0.6% logz=40.04+/-0.19 dlogz:11.502>0.1]
2921it [15:17,  2.58it/s, bound:1464 nc:389 ncall:5.0e+05 eff:0.6% logz=40.05+/-0.19 dlogz:11.485>0.1]
2923it [15:20,  1.52it/s, bound:1465 nc:240 ncall:5.0e+05 eff:0.6% logz=40.06+/-0.19 dlogz:11.469>0.1]
2925it [15:20,  1.96it/s, bound:1468 nc:482 ncall:5.0e+05 eff:0.6% logz=40.07+/-0.19 dlogz:11.452>0.1]
2929it [15:23,  1.55it/s, bound:1470 nc:206 ncall:5.1e+05 eff:0.6% logz=40.09+/-0.19 dlogz:11.420>0.1]
2933it [15:23,  2.43it/s, bound:1472 nc:251 ncall:5.1e+05 eff:0.6% logz=40.12+/-0.19 dlogz:11.388>0.1]
2935it [15:23,  2.98it/s, bound:1474 nc:236 ncall:5.1e+05 eff:0.6% logz=40.13+/-0.19 dlogz:11.371>0.1]
2937it [15:26,  1.85it/s, bound:1475 nc:198 ncall:5.1e+05 eff:0.6% logz=40.14+/-0.19 dlogz:11.355>0.1]
2941it [15:26,  2.96it/s, bound:1477 nc:215 ncall:5.1e+05 eff:0.6% logz=40.16+/-0.19 dlogz:11.323>0.1]
2945it [15:29,  1.98it/s, bound:1479 nc:385 ncall:5.1e+05 eff:0.6% logz=40.18+/-0.19 dlogz:11.291>0.1]
2948it [15:29,  2.64it/s, bound:1481 nc:167 ncall:5.1e+05 eff:0.6% logz=40.20+/-0.19 dlogz:11.267>0.1]
2952it [15:30,  3.84it/s, bound:1483 nc:313 ncall:5.1e+05 eff:0.6% logz=40.22+/-0.19 dlogz:11.235>0.1]
2954it [15:32,  1.99it/s, bound:1484 nc:277 ncall:5.1e+05 eff:0.6% logz=40.23+/-0.19 dlogz:11.219>0.1]
2957it [15:33,  2.72it/s, bound:1486 nc:273 ncall:5.1e+05 eff:0.6% logz=40.25+/-0.19 dlogz:11.196>0.1]
2959it [15:33,  3.32it/s, bound:1488 nc:271 ncall:5.1e+05 eff:0.6% logz=40.26+/-0.19 dlogz:11.180>0.1]
2961it [15:36,  1.55it/s, bound:1489 nc:310 ncall:5.1e+05 eff:0.6% logz=40.27+/-0.19 dlogz:11.165>0.1]
2963it [15:36,  1.99it/s, bound:1491 nc:235 ncall:5.1e+05 eff:0.6% logz=40.28+/-0.19 dlogz:11.149>0.1]
2966it [15:37,  2.90it/s, bound:1493 nc:285 ncall:5.1e+05 eff:0.6% logz=40.29+/-0.19 dlogz:11.126>0.1]
2968it [15:39,  1.69it/s, bound:1494 nc:164 ncall:5.1e+05 eff:0.6% logz=40.31+/-0.19 dlogz:11.110>0.1]
2969it [15:39,  1.93it/s, bound:1495 nc:  1 ncall:5.1e+05 eff:0.6% logz=43.94+/-0.23 dlogz:5.136>0.1] 
2972it [15:39,  3.03it/s, bound:1497 nc:268 ncall:5.2e+05 eff:0.6% logz=40.33+/-0.19 dlogz:11.079>0.1]
2974it [15:40,  3.89it/s, bound:1499 nc:143 ncall:5.2e+05 eff:0.6% logz=40.34+/-0.19 dlogz:11.063>0.1]
2976it [15:43,  1.62it/s, bound:1500 nc:215 ncall:5.2e+05 eff:0.6% logz=40.35+/-0.19 dlogz:11.047>0.1]
2980it [15:43,  2.81it/s, bound:1502 nc:277 ncall:5.2e+05 eff:0.6% logz=40.37+/-0.19 dlogz:11.016>0.1]
2982it [15:46,  1.44it/s, bound:1504 nc:126 ncall:5.2e+05 eff:0.6% logz=40.38+/-0.19 dlogz:11.000>0.1]
2985it [15:46,  2.11it/s, bound:1506 nc:229 ncall:5.2e+05 eff:0.6% logz=40.40+/-0.19 dlogz:10.977>0.1]
2987it [15:50,  1.20it/s, bound:1508 nc:231 ncall:5.2e+05 eff:0.6% logz=40.41+/-0.19 dlogz:10.961>0.1]
2989it [15:50,  1.57it/s, bound:1510 nc:315 ncall:5.2e+05 eff:0.6% logz=40.42+/-0.19 dlogz:10.945>0.1]
2991it [15:51,  2.07it/s, bound:1512 nc:336 ncall:5.2e+05 eff:0.6% logz=40.43+/-0.19 dlogz:10.929>0.1]
2993it [15:51,  2.71it/s, bound:1514 nc:236 ncall:5.2e+05 eff:0.6% logz=40.44+/-0.19 dlogz:10.913>0.1]
2995it [15:55,  1.22it/s, bound:1515 nc:215 ncall:5.2e+05 eff:0.6% logz=40.45+/-0.19 dlogz:10.897>0.1]
2999it [15:55,  2.13it/s, bound:1517 nc:225 ncall:5.2e+05 eff:0.6% logz=40.47+/-0.19 dlogz:10.864>0.1]
3002it [15:58,  1.45it/s, bound:1518 nc:159 ncall:5.2e+05 eff:0.6% logz=40.49+/-0.19 dlogz:10.839>0.1]
3004it [15:58,  1.86it/s, bound:1520 nc:248 ncall:5.2e+05 eff:0.6% logz=40.50+/-0.19 dlogz:10.823>0.1]
3006it [15:58,  2.39it/s, bound:1522 nc:297 ncall:5.3e+05 eff:0.6% logz=40.51+/-0.19 dlogz:10.806>0.1]
3008it [16:02,  1.27it/s, bound:1524 nc:390 ncall:5.3e+05 eff:0.6% logz=40.53+/-0.19 dlogz:10.790>0.1]
3011it [16:02,  1.93it/s, bound:1527 nc:240 ncall:5.3e+05 eff:0.6% logz=40.54+/-0.19 dlogz:10.766>0.1]
3015it [16:02,  3.12it/s, bound:1530 nc:237 ncall:5.3e+05 eff:0.6% logz=40.56+/-0.19 dlogz:10.734>0.1]
3017it [16:06,  1.48it/s, bound:1531 nc:230 ncall:5.3e+05 eff:0.6% logz=40.58+/-0.19 dlogz:10.718>0.1]
3021it [16:06,  2.37it/s, bound:1533 nc:101 ncall:5.3e+05 eff:0.6% logz=40.60+/-0.19 dlogz:10.686>0.1]
3024it [16:10,  1.50it/s, bound:1534 nc:249 ncall:5.3e+05 eff:0.6% logz=40.61+/-0.19 dlogz:10.662>0.1]
3027it [16:10,  2.07it/s, bound:1536 nc:232 ncall:5.3e+05 eff:0.6% logz=40.63+/-0.19 dlogz:10.638>0.1]
3030it [16:10,  2.85it/s, bound:1538 nc:213 ncall:5.3e+05 eff:0.6% logz=40.65+/-0.19 dlogz:10.613>0.1]
3032it [16:14,  1.49it/s, bound:1539 nc:249 ncall:5.3e+05 eff:0.6% logz=40.66+/-0.19 dlogz:10.597>0.1]
3034it [16:14,  1.90it/s, bound:1541 nc:260 ncall:5.3e+05 eff:0.6% logz=40.67+/-0.19 dlogz:10.581>0.1]
3036it [16:14,  2.44it/s, bound:1543 nc:267 ncall:5.3e+05 eff:0.6% logz=40.68+/-0.19 dlogz:10.565>0.1]
3039it [16:14,  3.56it/s, bound:1545 nc:211 ncall:5.3e+05 eff:0.6% logz=40.70+/-0.19 dlogz:10.540>0.1]
3041it [16:18,  1.46it/s, bound:1546 nc:134 ncall:5.3e+05 eff:0.6% logz=40.71+/-0.19 dlogz:10.524>0.1]
3045it [16:18,  2.43it/s, bound:1548 nc:327 ncall:5.3e+05 eff:0.6% logz=40.73+/-0.19 dlogz:10.491>0.1]
3048it [16:22,  1.40it/s, bound:1550 nc:235 ncall:5.4e+05 eff:0.6% logz=40.75+/-0.19 dlogz:10.466>0.1]
3052it [16:23,  2.17it/s, bound:1552 nc:309 ncall:5.4e+05 eff:0.6% logz=40.77+/-0.19 dlogz:10.433>0.1]
3054it [16:23,  2.63it/s, bound:1554 nc:248 ncall:5.4e+05 eff:0.6% logz=40.78+/-0.19 dlogz:10.417>0.1]
3056it [16:26,  1.45it/s, bound:1556 nc:160 ncall:5.4e+05 eff:0.6% logz=40.80+/-0.19 dlogz:10.401>0.1]
3059it [16:26,  2.10it/s, bound:1558 nc:229 ncall:5.4e+05 eff:0.6% logz=40.81+/-0.19 dlogz:10.377>0.1]
3063it [16:26,  3.26it/s, bound:1560 nc:226 ncall:5.4e+05 eff:0.6% logz=40.83+/-0.19 dlogz:10.345>0.1]
3065it [16:30,  1.51it/s, bound:1561 nc:275 ncall:5.4e+05 eff:0.6% logz=40.85+/-0.19 dlogz:10.329>0.1]
3067it [16:30,  1.92it/s, bound:1563 nc:346 ncall:5.4e+05 eff:0.6% logz=40.86+/-0.19 dlogz:10.312>0.1]
3070it [16:31,  2.76it/s, bound:1565 nc:255 ncall:5.4e+05 eff:0.6% logz=40.87+/-0.19 dlogz:10.288>0.1]
3072it [16:34,  1.45it/s, bound:1567 nc:304 ncall:5.4e+05 eff:0.6% logz=40.88+/-0.19 dlogz:10.272>0.1]
3075it [16:34,  2.14it/s, bound:1569 nc:261 ncall:5.4e+05 eff:0.6% logz=40.90+/-0.19 dlogz:10.247>0.1]
3078it [16:34,  3.05it/s, bound:1571 nc:210 ncall:5.4e+05 eff:0.6% logz=40.92+/-0.19 dlogz:10.223>0.1]
3080it [16:37,  1.63it/s, bound:1572 nc:151 ncall:5.4e+05 eff:0.6% logz=40.93+/-0.19 dlogz:10.207>0.1]
3084it [16:37,  2.64it/s, bound:1574 nc:304 ncall:5.4e+05 eff:0.6% logz=40.95+/-0.19 dlogz:10.174>0.1]
3086it [16:38,  3.24it/s, bound:1576 nc:337 ncall:5.5e+05 eff:0.6% logz=40.96+/-0.19 dlogz:10.158>0.1]
3088it [16:41,  1.45it/s, bound:1577 nc:173 ncall:5.5e+05 eff:0.6% logz=40.97+/-0.19 dlogz:10.141>0.1]
3091it [16:41,  2.14it/s, bound:1579 nc:237 ncall:5.5e+05 eff:0.6% logz=40.99+/-0.19 dlogz:10.117>0.1]
3094it [16:42,  3.03it/s, bound:1581 nc:303 ncall:5.5e+05 eff:0.6% logz=41.01+/-0.19 dlogz:10.093>0.1]
3096it [16:45,  1.43it/s, bound:1584 nc:545 ncall:5.5e+05 eff:0.6% logz=41.02+/-0.19 dlogz:10.077>0.1]
3098it [16:45,  1.86it/s, bound:1586 nc:301 ncall:5.5e+05 eff:0.6% logz=41.03+/-0.19 dlogz:10.060>0.1]
3100it [16:46,  2.42it/s, bound:1588 nc:234 ncall:5.5e+05 eff:0.6% logz=41.04+/-0.19 dlogz:10.044>0.1]
3102it [16:49,  1.23it/s, bound:1589 nc:256 ncall:5.5e+05 eff:0.6% logz=41.05+/-0.19 dlogz:10.028>0.1]
3105it [16:49,  1.90it/s, bound:1591 nc:259 ncall:5.5e+05 eff:0.6% logz=41.07+/-0.19 dlogz:10.004>0.1]
3108it [16:50,  2.77it/s, bound:1593 nc:187 ncall:5.5e+05 eff:0.6% logz=41.09+/-0.19 dlogz:9.980>0.1] 
3110it [16:52,  1.94it/s, bound:1594 nc:207 ncall:5.5e+05 eff:0.6% logz=41.10+/-0.19 dlogz:9.964>0.1]
3114it [16:52,  3.18it/s, bound:1596 nc:258 ncall:5.5e+05 eff:0.6% logz=41.12+/-0.19 dlogz:9.932>0.1]
3116it [16:55,  1.70it/s, bound:1598 nc:306 ncall:5.5e+05 eff:0.6% logz=41.13+/-0.19 dlogz:9.916>0.1]
3118it [16:55,  2.18it/s, bound:1600 nc:389 ncall:5.5e+05 eff:0.6% logz=41.14+/-0.19 dlogz:9.900>0.1]
3121it [16:58,  1.54it/s, bound:1602 nc:402 ncall:5.5e+05 eff:0.6% logz=41.16+/-0.19 dlogz:9.877>0.1]
3123it [16:58,  1.98it/s, bound:1604 nc:251 ncall:5.6e+05 eff:0.6% logz=41.17+/-0.19 dlogz:9.861>0.1]
3126it [16:58,  2.90it/s, bound:1606 nc:155 ncall:5.6e+05 eff:0.6% logz=41.18+/-0.19 dlogz:9.838>0.1]
3128it [17:01,  1.51it/s, bound:1607 nc:271 ncall:5.6e+05 eff:0.6% logz=41.19+/-0.19 dlogz:9.823>0.1]
3130it [17:01,  1.99it/s, bound:1609 nc:245 ncall:5.6e+05 eff:0.6% logz=41.20+/-0.19 dlogz:9.807>0.1]
3132it [17:02,  2.63it/s, bound:1611 nc:242 ncall:5.6e+05 eff:0.6% logz=41.21+/-0.19 dlogz:9.792>0.1]
3134it [17:02,  3.44it/s, bound:1613 nc:270 ncall:5.6e+05 eff:0.6% logz=41.22+/-0.19 dlogz:9.776>0.1]
3136it [17:05,  1.48it/s, bound:1615 nc:244 ncall:5.6e+05 eff:0.6% logz=41.23+/-0.19 dlogz:9.761>0.1]
3139it [17:05,  2.29it/s, bound:1617 nc:329 ncall:5.6e+05 eff:0.6% logz=41.25+/-0.19 dlogz:9.738>0.1]
3141it [17:05,  2.98it/s, bound:1619 nc:264 ncall:5.6e+05 eff:0.6% logz=41.26+/-0.19 dlogz:9.723>0.1]
3143it [17:05,  3.88it/s, bound:1621 nc:230 ncall:5.6e+05 eff:0.6% logz=41.27+/-0.19 dlogz:9.708>0.1]
3145it [17:09,  1.35it/s, bound:1622 nc:313 ncall:5.6e+05 eff:0.6% logz=41.28+/-0.19 dlogz:9.693>0.1]
3147it [17:09,  1.85it/s, bound:1624 nc:371 ncall:5.6e+05 eff:0.6% logz=41.29+/-0.19 dlogz:9.678>0.1]
3149it [17:09,  2.50it/s, bound:1626 nc:269 ncall:5.6e+05 eff:0.6% logz=41.30+/-0.19 dlogz:9.662>0.1]
3151it [17:10,  3.36it/s, bound:1628 nc:284 ncall:5.6e+05 eff:0.6% logz=41.31+/-0.19 dlogz:9.647>0.1]
3153it [17:14,  1.26it/s, bound:1630 nc:293 ncall:5.6e+05 eff:0.6% logz=41.32+/-0.19 dlogz:9.632>0.1]
3156it [17:14,  2.00it/s, bound:1632 nc:255 ncall:5.6e+05 eff:0.6% logz=41.34+/-0.19 dlogz:9.610>0.1]
3159it [17:14,  2.98it/s, bound:1634 nc:288 ncall:5.6e+05 eff:0.6% logz=41.35+/-0.19 dlogz:9.587>0.1]
3161it [17:17,  1.63it/s, bound:1636 nc:240 ncall:5.6e+05 eff:0.6% logz=41.36+/-0.19 dlogz:9.572>0.1]
3164it [17:17,  2.43it/s, bound:1638 nc:232 ncall:5.7e+05 eff:0.6% logz=41.38+/-0.19 dlogz:9.550>0.1]
3167it [17:17,  3.48it/s, bound:1640 nc:244 ncall:5.7e+05 eff:0.6% logz=41.39+/-0.19 dlogz:9.527>0.1]
3169it [17:20,  1.60it/s, bound:1642 nc:266 ncall:5.7e+05 eff:0.6% logz=41.40+/-0.19 dlogz:9.513>0.1]
3171it [17:20,  2.09it/s, bound:1644 nc:245 ncall:5.7e+05 eff:0.6% logz=41.41+/-0.19 dlogz:9.498>0.1]
3174it [17:20,  3.12it/s, bound:1646 nc:  1 ncall:5.7e+05 eff:0.6% logz=42.22+/-0.19 dlogz:8.213>0.1]
3176it [17:25,  1.31it/s, bound:1648 nc:217 ncall:5.7e+05 eff:0.6% logz=41.43+/-0.19 dlogz:9.461>0.1]
3179it [17:25,  1.97it/s, bound:1650 nc:200 ncall:5.7e+05 eff:0.6% logz=41.45+/-0.19 dlogz:9.440>0.1]
3183it [17:25,  3.18it/s, bound:1652 nc:  1 ncall:5.7e+05 eff:0.6% logz=41.91+/-0.19 dlogz:8.710>0.1]
3186it [17:28,  2.02it/s, bound:1654 nc:202 ncall:5.7e+05 eff:0.6% logz=41.48+/-0.19 dlogz:9.390>0.1]
3189it [17:28,  2.79it/s, bound:1656 nc:249 ncall:5.7e+05 eff:0.6% logz=41.49+/-0.19 dlogz:9.368>0.1]
3192it [17:32,  1.56it/s, bound:1659 nc:187 ncall:5.7e+05 eff:0.6% logz=41.51+/-0.19 dlogz:9.347>0.1]
3195it [17:32,  2.17it/s, bound:1661 nc:218 ncall:5.7e+05 eff:0.6% logz=41.52+/-0.19 dlogz:9.326>0.1]
3198it [17:32,  2.98it/s, bound:1663 nc:322 ncall:5.7e+05 eff:0.6% logz=41.54+/-0.19 dlogz:9.305>0.1]
3200it [17:35,  1.51it/s, bound:1665 nc:286 ncall:5.7e+05 eff:0.6% logz=41.54+/-0.19 dlogz:9.291>0.1]
3203it [17:36,  2.17it/s, bound:1667 nc:249 ncall:5.8e+05 eff:0.6% logz=41.56+/-0.19 dlogz:9.270>0.1]
3205it [17:36,  2.74it/s, bound:1669 nc:230 ncall:5.8e+05 eff:0.6% logz=41.57+/-0.19 dlogz:9.256>0.1]
3208it [17:39,  1.74it/s, bound:1671 nc:260 ncall:5.8e+05 eff:0.6% logz=41.58+/-0.19 dlogz:9.235>0.1]
3210it [17:39,  2.24it/s, bound:1673 nc:157 ncall:5.8e+05 eff:0.6% logz=41.59+/-0.19 dlogz:9.221>0.1]
3213it [17:39,  3.25it/s, bound:1675 nc:399 ncall:5.8e+05 eff:0.6% logz=41.60+/-0.19 dlogz:9.200>0.1]
3215it [17:43,  1.42it/s, bound:1677 nc:228 ncall:5.8e+05 eff:0.6% logz=41.61+/-0.19 dlogz:9.186>0.1]
3218it [17:43,  2.11it/s, bound:1679 nc:233 ncall:5.8e+05 eff:0.6% logz=41.63+/-0.19 dlogz:9.165>0.1]
3221it [17:43,  3.01it/s, bound:1681 nc:258 ncall:5.8e+05 eff:0.6% logz=41.64+/-0.19 dlogz:9.144>0.1]
3223it [17:47,  1.32it/s, bound:1683 nc:248 ncall:5.8e+05 eff:0.6% logz=41.65+/-0.19 dlogz:9.130>0.1]
3226it [17:47,  1.94it/s, bound:1685 nc:274 ncall:5.8e+05 eff:0.6% logz=41.66+/-0.19 dlogz:9.108>0.1]
3229it [17:47,  2.78it/s, bound:1687 nc:207 ncall:5.8e+05 eff:0.6% logz=41.68+/-0.19 dlogz:9.087>0.1]
3232it [17:51,  1.54it/s, bound:1689 nc:262 ncall:5.8e+05 eff:0.6% logz=41.69+/-0.19 dlogz:9.066>0.1]
3234it [17:51,  1.95it/s, bound:1691 nc:228 ncall:5.8e+05 eff:0.6% logz=41.70+/-0.19 dlogz:9.052>0.1]
3238it [17:55,  1.45it/s, bound:1693 nc:163 ncall:5.8e+05 eff:0.6% logz=41.72+/-0.19 dlogz:9.024>0.1]
3241it [17:55,  2.02it/s, bound:1695 nc:300 ncall:5.9e+05 eff:0.6% logz=41.73+/-0.19 dlogz:9.003>0.1]
3244it [17:55,  2.81it/s, bound:1697 nc:261 ncall:5.9e+05 eff:0.6% logz=41.74+/-0.19 dlogz:8.983>0.1]
3246it [17:59,  1.47it/s, bound:1698 nc:223 ncall:5.9e+05 eff:0.6% logz=41.75+/-0.19 dlogz:8.969>0.1]
3249it [17:59,  2.11it/s, bound:1700 nc:203 ncall:5.9e+05 eff:0.6% logz=41.77+/-0.19 dlogz:8.948>0.1]
3253it [17:59,  3.29it/s, bound:1702 nc:318 ncall:5.9e+05 eff:0.6% logz=41.78+/-0.19 dlogz:8.921>0.1]
3256it [18:03,  1.59it/s, bound:1704 nc:254 ncall:5.9e+05 eff:0.6% logz=41.80+/-0.19 dlogz:8.900>0.1]
3259it [18:04,  2.19it/s, bound:1706 nc:276 ncall:5.9e+05 eff:0.6% logz=41.81+/-0.19 dlogz:8.879>0.1]
3261it [18:04,  2.71it/s, bound:1708 nc:326 ncall:5.9e+05 eff:0.6% logz=41.82+/-0.19 dlogz:8.866>0.1]
3263it [18:06,  1.64it/s, bound:1710 nc:233 ncall:5.9e+05 eff:0.6% logz=41.83+/-0.19 dlogz:8.852>0.1]
3266it [18:07,  2.39it/s, bound:1712 nc:247 ncall:5.9e+05 eff:0.6% logz=41.84+/-0.19 dlogz:8.831>0.1]
3269it [18:07,  3.37it/s, bound:1714 nc:307 ncall:5.9e+05 eff:0.6% logz=41.85+/-0.19 dlogz:8.811>0.1]
3271it [18:11,  1.45it/s, bound:1715 nc:233 ncall:5.9e+05 eff:0.6% logz=41.86+/-0.19 dlogz:8.797>0.1]
3273it [18:11,  1.88it/s, bound:1717 nc:325 ncall:5.9e+05 eff:0.6% logz=41.87+/-0.19 dlogz:8.783>0.1]
3275it [18:11,  2.44it/s, bound:1719 nc:327 ncall:5.9e+05 eff:0.6% logz=41.88+/-0.19 dlogz:8.769>0.1]
3277it [18:11,  3.18it/s, bound:1721 nc:327 ncall:6.0e+05 eff:0.6% logz=41.89+/-0.19 dlogz:8.755>0.1]
3279it [18:15,  1.34it/s, bound:1723 nc:232 ncall:6.0e+05 eff:0.6% logz=41.90+/-0.19 dlogz:8.741>0.1]
3283it [18:15,  2.33it/s, bound:1725 nc:299 ncall:6.0e+05 eff:0.5% logz=41.91+/-0.19 dlogz:8.714>0.1]
3285it [18:15,  2.93it/s, bound:1727 nc:232 ncall:6.0e+05 eff:0.5% logz=41.92+/-0.19 dlogz:8.700>0.1]
3287it [18:19,  1.30it/s, bound:1728 nc:292 ncall:6.0e+05 eff:0.5% logz=41.93+/-0.19 dlogz:8.687>0.1]
3289it [18:19,  1.71it/s, bound:1730 nc:293 ncall:6.0e+05 eff:0.5% logz=41.94+/-0.19 dlogz:8.673>0.1]
3291it [18:19,  2.28it/s, bound:1732 nc:247 ncall:6.0e+05 eff:0.5% logz=41.95+/-0.19 dlogz:8.659>0.1]
3293it [18:19,  3.01it/s, bound:1734 nc:269 ncall:6.0e+05 eff:0.5% logz=41.96+/-0.19 dlogz:8.646>0.1]
3295it [18:23,  1.28it/s, bound:1736 nc:292 ncall:6.0e+05 eff:0.5% logz=41.97+/-0.19 dlogz:8.633>0.1]
3297it [18:23,  1.75it/s, bound:1738 nc:339 ncall:6.0e+05 eff:0.5% logz=41.97+/-0.19 dlogz:8.619>0.1]
3300it [18:23,  2.70it/s, bound:1741 nc:256 ncall:6.0e+05 eff:0.5% logz=41.99+/-0.19 dlogz:8.599>0.1]
3302it [18:28,  1.24it/s, bound:1743 nc:324 ncall:6.0e+05 eff:0.5% logz=42.00+/-0.19 dlogz:8.585>0.1]
3304it [18:28,  1.67it/s, bound:1745 nc:301 ncall:6.0e+05 eff:0.5% logz=42.00+/-0.19 dlogz:8.572>0.1]
3307it [18:28,  2.53it/s, bound:1748 nc:239 ncall:6.0e+05 eff:0.5% logz=42.02+/-0.19 dlogz:8.552>0.1]
3310it [18:31,  1.46it/s, bound:1750 nc:312 ncall:6.0e+05 eff:0.5% logz=42.03+/-0.19 dlogz:8.532>0.1]
3314it [18:32,  2.35it/s, bound:1753 nc:322 ncall:6.1e+05 eff:0.5% logz=42.04+/-0.19 dlogz:8.506>0.1]
3316it [18:32,  2.92it/s, bound:1755 nc:230 ncall:6.1e+05 eff:0.5% logz=42.05+/-0.19 dlogz:8.493>0.1]
3318it [18:35,  1.60it/s, bound:1756 nc:262 ncall:6.1e+05 eff:0.5% logz=42.06+/-0.19 dlogz:8.480>0.1]
3320it [18:35,  2.08it/s, bound:1758 nc:202 ncall:6.1e+05 eff:0.5% logz=42.07+/-0.19 dlogz:8.467>0.1]
3324it [18:39,  1.30it/s, bound:1760 nc:424 ncall:6.1e+05 eff:0.5% logz=42.08+/-0.19 dlogz:8.441>0.1]
3326it [18:40,  1.65it/s, bound:1762 nc:334 ncall:6.1e+05 eff:0.5% logz=42.09+/-0.19 dlogz:8.428>0.1]
3328it [18:40,  2.13it/s, bound:1764 nc:278 ncall:6.1e+05 eff:0.5% logz=42.10+/-0.19 dlogz:8.416>0.1]
3330it [18:40,  2.73it/s, bound:1766 nc:246 ncall:6.1e+05 eff:0.5% logz=42.11+/-0.19 dlogz:8.403>0.1]
3332it [18:43,  1.34it/s, bound:1768 nc:356 ncall:6.1e+05 eff:0.5% logz=42.12+/-0.19 dlogz:8.390>0.1]
3334it [18:44,  1.79it/s, bound:1770 nc:284 ncall:6.1e+05 eff:0.5% logz=42.12+/-0.19 dlogz:8.377>0.1]
3336it [18:44,  2.41it/s, bound:1772 nc:347 ncall:6.1e+05 eff:0.5% logz=42.13+/-0.19 dlogz:8.365>0.1]
3338it [18:44,  3.20it/s, bound:1774 nc:266 ncall:6.1e+05 eff:0.5% logz=42.14+/-0.19 dlogz:8.352>0.1]
3340it [18:48,  1.17it/s, bound:1776 nc:323 ncall:6.1e+05 eff:0.5% logz=42.15+/-0.19 dlogz:8.340>0.1]
